"ID";"ErgZei";"Typ"
1724;"Schiedsrichter: MISTELE, Clemens (Wolfschlugen, GER)";
1725;"Rennen 267 - Mäd 2x 13+14, Mädchen-Doppelzweier 13 u. 14 Jahre";
1726;"Vorlauf 1";
1727;"Rang StNr Boot/Mannschaft Ergebnis";
1728;"1 2 Stuttgarter Rudergesellschaft von 1899 e.V. 3:50.01";
1729;"Phyllis Kassai, Mathilda Rathmann";
1730;"2 4 Marbacher Ruderverein von 1920 e.V. (Boot 1) 4:11.55";
1731;"Helene Schnurr, Sophie Watzka +4:11.55";
1732;"3 3 Rudergesellschaft Heidelberg 1898 e.V. 4:27.01";
1733;"Piontele Anna-Katharina, Patrizia Böhm +4:27.01";
1734;"4 5 Ruderverein 'Neptun' e.V. Konstanz gegründet 1885 4:58.88";
1735;"Carlotta Janssen, Marla Pattathu +4:58.88";
1736;"1 Ulmer Ruderclub Donau e.V. nicht am Start";
1737;"Leyla Tuna, Valerie Guter";
1738;"Schiedsrichter: MENOLD, Klaus (Heidelberg, GER)";
1739;"Internet: https://breisacher-ruderverein.de Seite 39/46";
1740;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1741;"Vorlauf 2";
1742;"Rang StNr Boot/Mannschaft Ergebnis";
1743;"1 8 Marbacher Ruderverein von 1920 e.V. (Boot 2) 3:54.22";
1744;"Leonie Kayser, Johanna Stadtfeld";
1745;"2 6 Heidelberger Ruderklub 1872 e.V. 3:55.85";
1746;"Carla Hagedorn, Hannah Mack +0:01.62";
1747;"3 5 Breisacher Ruderverein e.V. 4:19.77";
1748;"Theresa Hakes, Carina End +0:25.54";
1749;"4 9 Stuttgart-Cannstatter Ruderclub von 1910 e.V. 4:32.29";
1750;"Ayaz Nutku, Johanna Kilgus +0:38.07";
1751;"Schiedsrichter: LANDMANN, Lucas (Breisach, GER)";
1752;"Finale";
1753;"Rang StNr Boot/Mannschaft Ergebnis";
1754;"1 2 Stuttgarter Rudergesellschaft von 1899 e.V. 4:01.01";
1755;"Phyllis Kassai, Mathilda Rathmann";
1756;"2 8 Marbacher Ruderverein von 1920 e.V. (Boot 2) 4:11.64";
1757;"Leonie Kayser, Johanna Stadtfeld +0:10.63";
1758;"3 4 Marbacher Ruderverein von 1920 e.V. (Boot 1) 4:16.99";
1759;"Helene Schnurr, Sophie Watzka +0:15.98";
1760;"4 6 Heidelberger Ruderklub 1872 e.V. 4:18.96";
1761;"Carla Hagedorn, Hannah Mack +0:17.95";
1762;"5 5 Breisacher Ruderverein e.V. 4:41.49";
1763;"Theresa Hakes, Carina End +0:40.48";
1764;"6 3 Rudergesellschaft Heidelberg 1898 e.V. 5:07.82";
1765;"Piontele Anna-Katharina, Patrizia Böhm +1:06.80";
1766;"Schiedsrichter: BRANDT, Joachim (Abstatt, GER)";
1767;"Rennen 268 - JM 2x B, Junioren-Doppelzweier B";
1768;"Vorlauf 1";
1769;"Rang StNr Boot/Mannschaft Ergebnis";
1770;"1 6 Ulmer Ruderclub Donau e.V. 3:23.59";
1771;"Anton Kumpf, Moritz Henßler";
1772;"2 2 Ruderverein 'Neptun' e.V. Konstanz gegründet 1885 (Boot 1) 3:26.83";
1773;"Laslo Seeliger, Henri Leforestier +0:03.24";
1774;"3 4 Rudergesellschaft Heidelberg 1898 e.V. 3:28.93";
1775;"Benjamin Peter, Felix Kindler +0:05.33";
1776;"4 3 Karlsruher Ruder-Verein Wiking von 1879 e.V. (Boot 1) 3:29.59";
1777;"Wim Fischer, Henri Papp +0:06.00";
1778;"5 7 Marbacher Ruderverein von 1920 e.V. 3:39.83";
1779;"Fabian Böker, Jesko Zahn +0:16.23";
1780;"6 1 Stuttgart-Cannstatter Ruderclub von 1910 e.V. 3:51.35";
1781;"Johann Gregor, Lennox Biedermann +0:27.76";
1782;"Schiedsrichter: FALK, Mary Carol (Ladenburg, GER)";
1783;"Internet: https://breisacher-ruderverein.de Seite 40/46";
1784;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1785;"Vorlauf 2";
1786;"Rang StNr Boot/Mannschaft Ergebnis";
1787;"1 11 Karlsruher Ruder-Verein Wiking von 1879 e.V. (Boot 2) 3:25.21";
1788;"Toni Detscher, Laurens Ochmann";
1789;"2 12 Heidelberger Ruderklub 1872 e.V. 3:30.10";
1790;"Paul Seelinger, Magnus Remus +0:04.89";
1791;"3 9 Breisacher Ruderverein e.V. 3:30.53";
1792;"Max Mielke, Paul Hau +0:05.31";
1813;"Max Mielke, Paul Hau +0:16.35";
1814;"Schiedsrichter: MISTELE, Clemens (Wolfschlugen, GER)";
1815;"Abmeldungen";
1816;"5 Mannheimer Regatta-Verein (Boot 2)";
1817;"Rennen 270 - JF 1x A LG, Lgw.-Juniorinnen-Einer A";
1818;"Vorlauf 1";
1819;"Rang StNr Boot/Mannschaft Ergebnis";
1820;"1 8 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 4) 4:11.10";
1821;"Hannah Schwarzbach";
1822;"2 6 Ruderclub Nürtingen e.V. 4:11.49";
1823;"Barbara Schöckle +0:00.39";
1824;"3 2 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 3) 4:14.20";
1825;"Johanna Warning +0:03.10";
1826;"4 1 Ruderclub Undine e.V. Radolfzell 4:17.39";
1827;"Xenia Shukow +0:06.29";
1828;"5 7 Breisacher Ruderverein e.V. (Boot 2) 4:20.19";
1829;"Elisa End +0:09.09";
1830;"6 4 Ruderverein Waldsee 1900 e.V. 4:21.66";
1831;"Lina Dümmler +0:10.56";
1832;"Schiedsrichter: LANDMANN, Lucas (Breisach, GER)";
1833;"Internet: https://breisacher-ruderverein.de Seite 41/46";
1834;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1835;"Vorlauf 2";
1836;"Rang StNr Boot/Mannschaft Ergebnis";
1837;"1 10 Ulmer Ruderclub Donau e.V. 4:03.28";
1838;"Emilia Maier";
1839;"2 12 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 2) 4:06.73";
1840;"Franziska Klenk +0:03.44";
1841;"3 9 Rudergesellschaft Eberbach 1899 e.V. 4:08.52";
1842;"Lili Kunze +0:05.23";
1843;"4 13 Breisacher Ruderverein e.V. (Boot 1) 4:15.91";
1844;"Maja Leder +0:12.62";
1845;"5 11 Stuttgarter Rudergesellschaft von 1899 e.V. 4:23.25";
1846;"Svea Hirsch +0:19.96";
1847;"Schiedsrichter: FALK, Mary Carol (Ladenburg, GER)";
1848;"Finale";
1849;"Rang StNr Boot/Mannschaft Ergebnis";
1850;"1 10 Ulmer Ruderclub Donau e.V. 4:25.54";
1851;"Emilia Maier";
1852;"2 6 Ruderclub Nürtingen e.V. 4:28.82";
1853;"Barbara Schöckle +0:03.28";
1854;"3 12 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 2) 4:29.15";
1855;"Franziska Klenk +0:03.61";
1856;"4 8 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 4) 4:35.53";
1857;"Hannah Schwarzbach +0:09.99";
1858;"5 2 Stuttgart-Cannstatter Ruderclub von 1910 e.V. (Boot 3) 4:47.60";
1859;"Johanna Warning +0:22.06";
1860;"6 9 Rudergesellschaft Eberbach 1899 e.V. 4:56.28";
1861;"Lili Kunze +0:30.74";
1862;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
1863;"Abmeldungen";
1864;"3 Breisacher RV (Boot 3)";
1865;"5 Stuttgart-Cannstatter RC (Boot 1)";
1866;"Rennen 271 - JF 2x B, Juniorinnen-Doppelzweier B";
1867;"Vorlauf 1";
1868;"Rang StNr Boot/Mannschaft Ergebnis";
1869;"1 2 Ulmer Ruderclub Donau e.V. 3:41.23";
1870;"Franziska Durst, Lisa Denkinger-Rueda";
1871;"2 5 Marbacher Ruderverein von 1920 e.V. 3:52.16";
1872;"Lotta Bitz, Aurelia Hammer +0:10.92";
1873;"3 4 Stuttgarter Rudergesellschaft von 1899 e.V. 3:54.37";
1874;"Lilja Godlinski, Patricia Tomm +0:13.13";
1875;"4 3 Rudergesellschaft Heidelberg 1898 e.V. 3:59.76";
1876;"Anna-Lena Kelle, Marie Kindler +0:18.53";
1877;"5 1 Ruderclub Nürtingen e.V. (Boot 1) 4:04.26";
1878;"Charlotte Knopf, Marita Golker +0:23.02";
1879;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
1880;"Internet: https://breisacher-ruderverein.de Seite 42/46";
1881;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1882;"Vorlauf 2";
1883;"Rang StNr Boot/Mannschaft Ergebnis";
1884;"1 6 Ruderverein Friedrichshafen e.V. 3:43.73";
1885;"Leni Gerth, Allysa Rauber";
1886;"2 10 Heidelberger Ruderklub 1872 e.V. 3:45.33";
1887;"Felicia Marty, Clara Voget +0:01.60";
1888;"3 7 Mannheimer Regatta-Verein e.V. 3:51.83";
1889;"Isa Charlotte Jaclin, Karla Müller +0:08.09";
1890;"4 8 Ruderclub Nürtingen e.V. (Boot 2) 3:58.19";
1891;"Lina Hummel, Amelie Thiele +0:14.46";
1892;"5 9 Karlsruher Ruder-Verein Wiking von 1879 e.V. 4:00.14";
1893;"Charlotte Wiener, Lena Weinhardt +0:16.41";
1894;"Schiedsrichter: BAUDER, Kurt (Mannheim, GER)";
1895;"Finale";
1896;"Rang StNr Boot/Mannschaft Ergebnis";
1897;"1 2 Ulmer Ruderclub Donau e.V. 3:56.91";
1898;"Franziska Durst, Lisa Denkinger-Rueda";
1899;"2 5 Marbacher Ruderverein von 1920 e.V. 4:03.69";
1900;"Lotta Bitz, Aurelia Hammer +0:06.77";
1901;"3 10 Heidelberger Ruderklub 1872 e.V. 4:06.15";
1902;"Felicia Marty, Clara Voget +0:09.24";
1903;"4 7 Mannheimer Regatta-Verein e.V. 4:13.50";
1904;"Isa Charlotte Jaclin, Karla Müller +0:16.58";
1905;"Schiedsrichter: BRANDT, Joachim (Abstatt, GER)";
1906;"Abmeldungen";
1907;"4 Stuttgarter RG";
1908;"6 RV Friedrichshafen";
1909;"Rennen 272 - MM 4x C, Masters-Männer-Doppelvierer C";
1910;"Finale";
1911;"Rang StNr Boot/Mannschaft Ergebnis";
1912;"1 4 Karlsruher Rheinklub Alemannia e.V. 3:20.35";
1913;"Thiago Barretto, Michael Gleitz, Josef Gravenhorst, Pablo Briz Zamorano";
1914;"2 1 Rudergesellschaft ""Ghibellinia"" Waiblingen 1920 e.V. 3:23.11";
1915;"Ralf Eifrig, Sebastian Augustin, Andreas Schwab, Markus Baumann +0:02.76";
1916;"3 2 Stuttgart-Cannstatter Ruderclub von 1910 e.V. 3:23.87";
1917;"Andreas Kress, Matthias Auer, Andreas Kaiser, Christoph Schäfer +0:03.51";
1918;"4 3 Ruderclub Nürtingen e.V. 3:28.44";
1919;"Tamás Horváth, Volker Wintergerst, Peter Heszler, Christian Heszler +0:08.08";
1920;"Schiedsrichter: MISTELE, Clemens (Wolfschlugen, GER)";
1921;"Rennen 273 - Jung 2x 13+14 LG, Lgw.-Jungen-Doppelzweier 13 u. 14 Jahre";
1922;"Finale";
1923;"Rang StNr Boot/Mannschaft Ergebnis";
1924;"1 2 Ruderclub Nürtingen e.V. 4:14.61";
1925;"Nils Kreuzhof, Neo Bartel";
1926;"2 3 Heidelberger Ruderklub 1872 e.V. 4:17.18";
1927;"Carl Kihm, Leo Neusius +0:02.57";
1928;"3 1 Stuttgart-Cannstatter Ruderclub von 1910 e.V. 4:30.34";
1929;"Vukasin Vasin, Jonas Clemens +0:15.72";
1930;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
1931;"Internet: https://breisacher-ruderverein.de Seite 43/46";
1932;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1933;"Rennen 274 - JF 2- A, Juniorinnen-Zweier o. St. A";
1934;"Finale";
1935;"Rang StNr Boot/Mannschaft Ergebnis";
1936;"1 2 Rudergesellschaft Heidelberg 1898 e.V. 3:54.26";
1937;"Anna Janson, Carla Zajonc";
1938;"2 1 Stuttgarter Rudergesellschaft von 1899 e.V. 4:00.91";
1939;"Caitlin Morton, Helene Wünsche +0:06.64";
1940;"3 3 Ulmer Ruderclub Donau e.V. 4:08.81";
1941;"Lilly Häußler, Beatriz Schillinger +0:14.55";
1942;"Schiedsrichter: BRANDT, Joachim (Abstatt, GER)";
1943;"Rennen 275 - SF 2x A, Frauen-Doppelzweier A";
1944;"Vorlauf 1";
1945;"Rang StNr Boot/Mannschaft Ergebnis";
1946;"1 1 Tübinger Ruderverein ""Fidelia"" 1877/1911 e.V. 3:35.81";
1947;"Johanna Manegold, Hannah Menzel";
1948;"2 2 Ulmer Ruderclub Donau e.V. 3:36.85";
1949;"Harriet Wappler-Niemeyer, Liz Sauter +0:01.04";
1950;"3 4 Breisacher Ruderverein e.V. 3:37.84";
1951;"Eva-Louisa Eschbach, Clara-Larissa Eschbach +0:02.03";
1952;"4 3 Heidelberger Ruderklub 1872 e.V. (Boot 1) 3:38.77";
1953;"Alena Losgar, Marie Treppke +0:02.96";
1954;"Schiedsrichter: MENOLD, Klaus (Heidelberg, GER)";
1955;"Vorlauf 2";
1956;"Rang StNr Boot/Mannschaft Ergebnis";
1957;"1 5 Ruderverein 'Neptun' e.V. Konstanz gegründet 1885 3:40.28";
1958;"Zoe Würfel, Maximiliane Blaser";
1959;"2 8 Karlsruher Ruder-Verein Wiking von 1879 e.V. 3:42.97";
1960;"Sonja Arnold-Keifer, Esther Linner +0:02.68";
1961;"3 6 Heidelberger Ruderklub 1872 e.V. (Boot 2) 3:47.47";
1962;"Larissa Motsch, Victoria Motsch +0:07.18";
1963;"Schiedsrichter: LANDMANN, Lucas (Breisach, GER)";
1964;"Finale";
1965;"Rang StNr Boot/Mannschaft Ergebnis";
1966;"1 5 Ruderverein 'Neptun' e.V. Konstanz gegründet 1885 3:53.94";
1967;"Johanna Györffy, Maximiliane Blaser";
1968;"2 2 Ulmer Ruderclub Donau e.V. 3:54.50";
1969;"Harriet Wappler-Niemeyer, Liz Sauter +0:00.55";
1970;"3 1 Tübinger Ruderverein ""Fidelia"" 1877/1911 e.V. 3:56.50";
1971;"Johanna Manegold, Hannah Menzel +0:02.55";
1972;"4 4 Breisacher Ruderverein e.V. 3:57.30";
1973;"Eva-Louisa Eschbach, Clara-Larissa Eschbach +0:03.35";
1974;"5 8 Karlsruher Ruder-Verein Wiking von 1879 e.V. 3:59.46";
1975;"Sonja Arnold-Keifer, Esther Linner +0:05.51";
1976;"6 3 Heidelberger Ruderklub 1872 e.V. (Boot 1) 4:05.36";
1977;"Alena Losgar, Marie Treppke +0:11.41";
1978;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
1979;"Abmeldungen";
1980;"7 RG Heidelberg";
1981;"Internet: https://breisacher-ruderverein.de Seite 44/46";
1982;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
1983;"Rennen 276 - Mäd 1x 12, Mädchen-Einer 12 Jahre";
1984;"Finale";
1985;"Rang StNr Boot/Mannschaft Ergebnis";
1986;"1 1 Ruderclub Nürtingen e.V. (Boot 2) 4:47.42";
1987;"Lisa Maier";
1988;"2 3 Ruderclub Nürtingen e.V. (Boot 1) 5:00.32";
1989;"Lilia Fick +0:12.89";
1990;"3 2 Heidelberger Ruderklub 1872 e.V. 5:28.64";
1991;"Marie Ehehalt +0:41.21";
1992;"4 4 Karlsruher Ruder-Verein Wiking von 1879 e.V. 6:10.76";
1993;"Hannah Schliephake +1:23.33";
1994;"Schiedsrichter: MISTELE, Clemens (Wolfschlugen, GER)";
1995;"Rennen 277 - JM 4x A, Junioren-Doppelvierer A";
1996;"Finale";
1997;"Rang StNr Boot/Mannschaft Ergebnis";
1998;"1 6 Ulmer Ruderclub Donau e.V. 3:05.79";
1999;"Anton Frohwein, Raphael Müller, Jakob Krauter, Tom Fuchs";
2000;"2 1 Ruderclub Nürtingen e.V. 3:06.65";
2001;"Kevin Schlauersbach, Lukas Dorfschmid, Maximilian Hammer, Hannes Fouque +0:00.86";
2002;"3 7 Rudergesellschaft Heidelberg 1898 e.V. 3:09.01";
2003;"Julius Durm, Leonas Zidek, Carl Krause, Ole Michel +0:03.21";
2004;"4 5 Marbacher Ruderverein von 1920 e.V. 3:12.30";
2005;"Oskar Becker, Anton Strebel, Felix Hörner, Alfons Bittermann +0:06.50";
2006;"5 3 Stuttgarter Rudergesellschaft von 1899 e.V. 3:25.54";
2007;"Joshua Reimers, Jannik Fachat, Philip Manthey, Paul Schläger +0:19.75";
2008;"6 4 Mannheimer Ruder-Club von 1875 e.V. 3:36.83";
2009;"Peer Wiedemann, Enoch Chen, Benjamin Klein, Lars Walter +0:31.04";
2010;"Schiedsrichter: BRANDT, Joachim (Abstatt, GER)";
2011;"Abmeldungen";
2012;"2 Breisacher RV";
2013;"Rennen 278 - SM 8+ A, Männer-Achter m. St. A WP";
2014;"Finale";
2015;"Rang StNr Boot/Mannschaft Ergebnis";
2016;"1 3 Karlsruher Ruder-Verein Wiking von 1879 e.V. (Boot 1) 2:55.63";
2017;"Adrian Seiler, Karl Draper, Raphael Mühlpfort, Johann Fox, Alexander Dawallu,";
2018;"Rupert Pretzler, Rune Grofer, Marvin Rüdt, St. Carla Abuera";
2019;"2 2 Rudergesellschaft Heidelberg 1898 e.V. 2:58.08";
2020;"Lukas Gehrig, Anton Gerner, Tom Hinrichs, Dennis Großkopf, Felix Epp, Simon +0:02.44";
2021;"Wannagat, Lukas Rücken, Thede de Boer, St. Marina Warnke";
2022;"3 1 Karlsruher Ruder-Verein Wiking von 1879 e.V. (Boot 2) 3:09.21";
2023;"Constantin Pietrek, Jakob Eichmann, Felix Schön, Tom Weinhardt, Lukas Jürgens, +0:13.57";
2024;"Clemens König, Simon Hilber, Alexander Haas, St. Benedikt Schmidt";
2025;"4 4 Heilbronner Rudergesellschaft ""Schwaben"" e.V. 3:10.96";
2026;"Niklas Kontusch, Robert Krenz, Luis Schneider, Fernando Weber de Silio, Bodo +0:15.32";
2027;"Matigewsky, Jonas Kirchhoff, Felix Nack, Eric Keller, St. Mona Brückmann";
2028;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
2029;"Internet: https://breisacher-ruderverein.de Seite 45/46";
2030;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
2031;"Rennen 401 - PR3 2x Guide, Mixed PR3-Doppelzweier Guide";
2032;"Finale";
2033;"Rang StNr Boot/Mannschaft Ergebnis";
2034;"1 1 Karlsruher Ruder-Verein Wiking von 1879 e.V. 3:51.52";
2035;"Esther Linner, Julian Müller";
2036;"2 2 Breisacher Ruderverein e.V. 4:01.49";
2037;"Claire Licht, Moritz Hagen +0:09.97";
2038;"3 4 Ruderclub Nürtingen e.V. 4:15.95";
2039;"Tanja Knöll, Paul Umbach +0:24.42";
2040;"4 3 Stuttgart-Cannstatter Ruderclub von 1910 e.V. 4:40.05";
2041;"Matthis Müller, Regine Rössle +0:48.52";
2042;"Schiedsrichter: DIODONE, Linus (Ludwigsburg, GER)";
2044;"Internet: https://breisacher-ruderverein.de Seite 46/46";
2045;"Breisacher Ruderverein e.V. Report erstellt: SO 27 JUL 2025 / 17:17 Version 7.0";
